"id","start_id","start_vertex_type","end_id","end_vertex_type","available_since","inserted_at"
"127","1021","Cookie","333","Payment","2025-01-16 08:36:11.756541","2025-01-16 08:36:11.756541"
"128","175","Cookie","2686","Payment","2025-01-09 19:05:59.486103","2025-01-09 19:05:59.486103"
"129","672","Cookie","548","Payment","2025-01-04 14:04:50.851336","2025-01-04 14:04:50.851336"
"130","2539","Cookie","4780","Payment","2025-01-07 18:46:29.294273","2025-01-07 18:46:29.294273"
"131","196","Cookie","1335","Payment","2025-01-07 02:20:26.258818","2025-01-07 02:20:26.258818"
"132","1691","Cookie","5499","Payment","2025-01-08 07:18:20.542025","2025-01-08 07:18:20.542025"
"133","2413","Cookie","4610","Payment","2025-01-10 10:37:33.493495","2025-01-10 10:37:33.493495"
"134","600","Cookie","1696","Payment","2025-01-07 06:52:36.919984","2025-01-07 06:52:36.919984"
"135","2125","Cookie","2336","Payment","2025-01-06 22:42:37.443549","2025-01-06 22:42:37.443549"
"136","2350","Cookie","2869","Payment","2025-01-09 17:13:59.889689","2025-01-09 17:13:59.889689"
"137","1306","Cookie","4457","Payment","2025-01-04 05:19:22.351798","2025-01-04 05:19:22.351798"
"138","1061","Cookie","5889","Payment","2025-01-08 07:38:25.655128","2025-01-08 07:38:25.655128"
"139","1369","Cookie","2686","Payment","2025-01-14 13:18:55.628115","2025-01-14 13:18:55.628115"
"140","678","Cookie","4302","Payment","2025-01-15 17:40:08.738811","2025-01-15 17:40:08.738811"
"141","581","Cookie","1298","Payment","2025-01-08 02:44:33.309682","2025-01-08 02:44:33.309682"
"142","265","Cookie","520","Payment","2025-01-18 08:56:00.698104","2025-01-18 08:56:00.698104"
"143","2460","Cookie","1882","Payment","2025-01-06 05:32:19.420853","2025-01-06 05:32:19.420853"
"144","221","Cookie","682","Payment","2025-01-14 05:26:17.598479","2025-01-14 05:26:17.598479"
"145","1361","Cookie","2510","Payment","2025-01-05 17:19:47.673068","2025-01-05 17:19:47.673068"
"146","83","Cookie","6653","Payment","2025-01-18 05:01:51.536694","2025-01-18 05:01:51.536694"
"147","247","Cookie","5807","Payment","2025-01-17 20:56:10.829118","2025-01-17 20:56:10.829118"
"148","233","Cookie","2213","Payment","2025-01-20 20:46:42.430880","2025-01-20 20:46:42.430880"
"149","803","Cookie","3527","Payment","2025-01-08 16:46:36.991643","2025-01-08 16:46:36.991643"
"150","1010","Cookie","5426","Payment","2025-01-23 10:05:06.954847","2025-01-23 10:05:06.954847"
"151","1931","Cookie","2393","Payment","2025-01-05 21:39:59.134781","2025-01-05 21:39:59.134781"
"152","2166","Cookie","1610","Payment","2025-01-19 09:47:40.347535","2025-01-19 09:47:40.347535"
"153","2135","Cookie","2688","Payment","2025-01-10 00:31:09.744621","2025-01-10 00:31:09.744621"
"154","595","Cookie","4569","Payment","2025-01-02 09:42:19.193163","2025-01-02 09:42:19.193163"
"155","1717","Cookie","3206","Payment","2025-01-07 03:13:57.127095","2025-01-07 03:13:57.127095"
"156","606","Cookie","6810","Payment","2025-01-06 14:37:59.506012","2025-01-06 14:37:59.506012"
"157","2534","Cookie","2222","Payment","2025-01-16 20:32:34.254647","2025-01-16 20:32:34.254647"
"158","1097","Cookie","6334","Payment","2025-01-22 21:16:43.532813","2025-01-22 21:16:43.532813"
"159","1637","Cookie","3978","Payment","2025-01-18 18:10:19.788352","2025-01-18 18:10:19.788352"
"160","1345","Cookie","5719","Payment","2025-01-23 00:07:49.419161","2025-01-23 00:07:49.419161"
"161","761","Cookie","2972","Payment","2025-01-09 22:02:58.163476","2025-01-09 22:02:58.163476"
"162","45","Cookie","4351","Payment","2025-01-04 19:35:18.028635","2025-01-04 19:35:18.028635"
"163","676","Cookie","3092","Payment","2025-01-09 14:16:43.776530","2025-01-09 14:16:43.776530"
"164","838","Cookie","3433","Payment","2025-01-10 21:47:18.680200","2025-01-10 21:47:18.680200"
"165","606","Cookie","4709","Payment","2025-01-06 16:31:45.199935","2025-01-06 16:31:45.199935"
"166","2072","Cookie","2813","Payment","2025-01-04 00:04:42.062017","2025-01-04 00:04:42.062017"
"167","1854","Cookie","2247","Payment","2025-01-10 16:09:26.599076","2025-01-10 16:09:26.599076"
"168","2294","Cookie","6166","Payment","2025-01-02 00:29:35.534733","2025-01-02 00:29:35.534733"
"169","636","Cookie","2257","Payment","2025-01-18 16:55:05.232610","2025-01-18 16:55:05.232610"
"170","2111","Cookie","161","Payment","2025-01-04 02:23:22.858438","2025-01-04 02:23:22.858438"
"171","1539","Cookie","2760","Payment","2025-01-11 07:21:33.831994","2025-01-11 07:21:33.831994"
"172","1073","Cookie","3629","Payment","2025-01-18 09:26:44.958828","2025-01-18 09:26:44.958828"
"173","2281","Cookie","4902","Payment","2025-01-10 15:42:28.440749","2025-01-10 15:42:28.440749"
"174","1027","Cookie","3009","Payment","2025-01-17 09:07:52.540925","2025-01-17 09:07:52.540925"
"175","495","Cookie","2518","Payment","2025-01-08 06:14:18.701663","2025-01-08 06:14:18.701663"
"176","1830","Cookie","1369","Payment","2025-01-03 16:30:52.172153","2025-01-03 16:30:52.172153"
"177","108","Cookie","1372","Payment","2025-01-17 16:53:36.516935","2025-01-17 16:53:36.516935"
"178","507","Cookie","2054","Payment","2025-01-02 08:08:04.078638","2025-01-02 08:08:04.078638"
"179","316","Cookie","3787","Payment","2025-01-05 08:21:31.049801","2025-01-05 08:21:31.049801"
"180","77","Cookie","2584","Payment","2025-01-05 02:52:57.332395","2025-01-05 02:52:57.332395"
"181","2661","Cookie","6379","Payment","2025-01-03 07:43:54.020837","2025-01-03 07:43:54.020837"
"182","2447","Cookie","1231","Payment","2025-01-07 07:06:48.774043","2025-01-07 07:06:48.774043"
"183","1053","Cookie","4467","Payment","2025-01-14 15:30:21.278610","2025-01-14 15:30:21.278610"
"184","1867","Cookie","4935","Payment","2025-01-10 21:23:45.284925","2025-01-10 21:23:45.284925"
"185","1895","Cookie","4735","Payment","2025-01-23 05:10:11.534732","2025-01-23 05:10:11.534732"
"186","2368","Cookie","746","Payment","2025-01-14 13:12:33.197337","2025-01-14 13:12:33.197337"
"187","616","Cookie","565","Payment","2025-01-01 10:06:05.099141","2025-01-01 10:06:05.099141"
"188","1211","Cookie","5163","Payment","2025-01-03 21:45:39.202225","2025-01-03 21:45:39.202225"
"189","2378","Cookie","3759","Payment","2025-01-07 19:56:19.246928","2025-01-07 19:56:19.246928"
"190","404","Cookie","4446","Payment","2025-01-15 21:16:42.591870","2025-01-15 21:16:42.591870"
"191","594","Cookie","358","Payment","2025-01-19 14:12:03.739908","2025-01-19 14:12:03.739908"
"192","1693","Cookie","1267","Payment","2025-01-03 16:03:22.816808","2025-01-03 16:03:22.816808"
"193","1713","Cookie","5842","Payment","2025-01-02 23:17:54.623416","2025-01-02 23:17:54.623416"
"194","2002","Cookie","6190","Payment","2025-01-06 19:20:51.796350","2025-01-06 19:20:51.796350"
"195","1995","Cookie","5835","Payment","2025-01-14 03:39:37.030411","2025-01-14 03:39:37.030411"
"196","2452","Cookie","6758","Payment","2025-01-12 14:24:30.636606","2025-01-12 14:24:30.636606"
"197","681","Cookie","1910","Payment","2025-01-10 15:41:41.767708","2025-01-10 15:41:41.767708"
"198","251","Cookie","2114","Payment","2025-01-09 17:12:06.976354","2025-01-09 17:12:06.976354"
"199","404","Cookie","2905","Payment","2025-01-04 05:50:32.463554","2025-01-04 05:50:32.463554"
"200","1236","Cookie","6726","Payment","2025-01-06 16:31:55.537448","2025-01-06 16:31:55.537448"
"201","1285","Cookie","1305","Payment","2025-01-17 20:20:01.056023","2025-01-17 20:20:01.056023"
"202","2026","Cookie","2091","Payment","2025-01-05 19:56:48.752280","2025-01-05 19:56:48.752280"
"203","278","Cookie","6368","Payment","2025-01-07 21:12:25.054988","2025-01-07 21:12:25.054988"
"204","1718","Cookie","109","Payment","2025-01-07 09:58:58.858861","2025-01-07 09:58:58.858861"
"205","2273","Cookie","2842","Payment","2025-01-09 14:38:17.687506","2025-01-09 14:38:17.687506"
"206","683","Cookie","6465","Payment","2025-01-07 22:48:12.149585","2025-01-07 22:48:12.149585"
"207","2209","Cookie","5474","Payment","2025-01-05 22:46:06.285759","2025-01-05 22:46:06.285759"
"208","277","Cookie","5342","Payment","2025-01-06 10:55:49.305017","2025-01-06 10:55:49.305017"
"209","741","Cookie","457","Payment","2025-01-18 18:00:30.454943","2025-01-18 18:00:30.454943"
"210","464","Cookie","2417","Payment","2025-01-15 21:01:50.371948","2025-01-15 21:01:50.371948"
"211","2384","Cookie","4137","Payment","2025-01-21 21:52:02.828750","2025-01-21 21:52:02.828750"
"212","1811","Cookie","3315","Payment","2025-01-11 18:48:37.623941","2025-01-11 18:48:37.623941"
"213","401","Cookie","3961","Payment","2025-01-10 20:29:52.875395","2025-01-10 20:29:52.875395"
"214","798","Cookie","1641","Payment","2025-01-10 22:46:25.812159","2025-01-10 22:46:25.812159"
"215","345","Cookie","2578","Payment","2025-01-16 08:16:44.231474","2025-01-16 08:16:44.231474"
"216","790","Cookie","529","Payment","2025-01-18 00:29:19.572728","2025-01-18 00:29:19.572728"
"217","338","Cookie","4600","Payment","2025-01-21 17:11:35.137096","2025-01-21 17:11:35.137096"
"218","1101","Cookie","669","Payment","2025-01-01 07:43:25.847863","2025-01-01 07:43:25.847863"
"219","2689","Cookie","4426","Payment","2025-01-17 15:19:24.245609","2025-01-17 15:19:24.245609"
"220","2506","Cookie","1360","Payment","2025-01-16 07:24:50.667989","2025-01-16 07:24:50.667989"
"221","439","Cookie","5569","Payment","2025-01-06 14:07:21.772153","2025-01-06 14:07:21.772153"
"222","1042","Cookie","4435","Payment","2025-01-11 04:18:51.999598","2025-01-11 04:18:51.999598"
"223","980","Cookie","4304","Payment","2025-01-08 01:38:16.950966","2025-01-08 01:38:16.950966"
"224","1125","Cookie","3523","Payment","2025-01-12 09:30:05.797274","2025-01-12 09:30:05.797274"
"225","570","Cookie","6789","Payment","2025-01-10 04:07:44.586394","2025-01-10 04:07:44.586394"
"226","1919","Cookie","4927","Payment","2025-01-19 10:16:50.698591","2025-01-19 10:16:50.698591"
"227","1544","Cookie","720","Payment","2025-01-02 16:44:04.902582","2025-01-02 16:44:04.902582"
"228","966","Cookie","5143","Payment","2025-01-01 19:58:59.774758","2025-01-01 19:58:59.774758"
"229","2284","Cookie","1678","Payment","2025-01-01 23:00:40.516251","2025-01-01 23:00:40.516251"
"230","1560","Cookie","5201","Payment","2025-01-07 13:06:31.099454","2025-01-07 13:06:31.099454"
"231","1160","Cookie","3015","Payment","2025-01-08 16:05:45.354533","2025-01-08 16:05:45.354533"
"232","683","Cookie","763","Payment","2025-01-20 22:16:26.054939","2025-01-20 22:16:26.054939"
"233","525","Cookie","6901","Payment","2025-01-03 20:25:07.385227","2025-01-03 20:25:07.385227"
"234","1251","Cookie","2299","Payment","2025-01-20 22:05:32.214068","2025-01-20 22:05:32.214068"
"235","1915","Cookie","5842","Payment","2025-01-16 10:55:47.802805","2025-01-16 10:55:47.802805"
"236","1534","Cookie","3927","Payment","2025-01-06 10:59:33.253144","2025-01-06 10:59:33.253144"
"237","578","Cookie","3470","Payment","2025-01-11 11:26:09.990478","2025-01-11 11:26:09.990478"
"238","2027","Cookie","5529","Payment","2025-01-09 17:57:15.783159","2025-01-09 17:57:15.783159"
"239","2061","Cookie","1729","Payment","2025-01-07 13:11:15.274441","2025-01-07 13:11:15.274441"
"240","869","Cookie","1279","Payment","2025-01-01 09:17:54.050709","2025-01-01 09:17:54.050709"
"241","130","Cookie","2857","Payment","2025-01-18 04:15:51.394809","2025-01-18 04:15:51.394809"
"242","463","Cookie","3332","Payment","2025-01-04 21:09:07.516940","2025-01-04 21:09:07.516940"
"243","675","Cookie","5716","Payment","2025-01-01 16:53:59.806457","2025-01-01 16:53:59.806457"
"244","2631","Cookie","858","Payment","2025-01-12 05:03:38.730282","2025-01-12 05:03:38.730282"
"245","61","Cookie","2935","Payment","2025-01-17 02:07:47.390452","2025-01-17 02:07:47.390452"
"246","304","Cookie","4361","Payment","2025-01-07 17:55:53.994089","2025-01-07 17:55:53.994089"
"247","1342","Cookie","5664","Payment","2025-01-20 23:44:26.185585","2025-01-20 23:44:26.185585"
"248","1387","Cookie","3574","Payment","2025-01-15 23:47:16.392565","2025-01-15 23:47:16.392565"
"249","1614","Cookie","5027","Payment","2025-01-23 02:38:30.540770","2025-01-23 02:38:30.540770"
"250","458","Cookie","4718","Payment","2025-01-01 20:50:03.288109","2025-01-01 20:50:03.288109"
"251","695","Cookie","3356","Payment","2025-01-02 15:28:20.047338","2025-01-02 15:28:20.047338"
"252","1240","Cookie","6250","Payment","2025-01-12 02:59:18.203209","2025-01-12 02:59:18.203209"
"253","328","Cookie","5294","Payment","2025-01-02 16:29:57.531018","2025-01-02 16:29:57.531018"
"254","915","Cookie","2883","Payment","2025-01-22 05:27:16.155892","2025-01-22 05:27:16.155892"
"255","1661","Cookie","3265","Payment","2025-01-20 22:55:46.824629","2025-01-20 22:55:46.824629"
"256","2529","Cookie","2878","Payment","2025-01-08 20:23:05.693338","2025-01-08 20:23:05.693338"
"257","1967","Cookie","1899","Payment","2025-01-22 16:57:27.187826","2025-01-22 16:57:27.187826"
"258","2002","Cookie","337","Payment","2025-01-12 18:53:56.015609","2025-01-12 18:53:56.015609"
"259","1934","Cookie","1579","Payment","2025-01-20 06:19:23.200741","2025-01-20 06:19:23.200741"
"260","2145","Cookie","873","Payment","2025-01-01 12:00:12.375397","2025-01-01 12:00:12.375397"
"261","1546","Cookie","5677","Payment","2025-01-18 06:04:09.676635","2025-01-18 06:04:09.676635"
"262","533","Cookie","6495","Payment","2025-01-21 11:00:46.310569","2025-01-21 11:00:46.310569"
"263","2556","Cookie","5736","Payment","2025-01-21 00:04:40.101793","2025-01-21 00:04:40.101793"
"264","145","Cookie","553","Payment","2025-01-14 19:53:48.013462","2025-01-14 19:53:48.013462"
"265","1103","Cookie","3669","Payment","2025-01-19 19:24:34.868016","2025-01-19 19:24:34.868016"
"266","2586","Cookie","4149","Payment","2025-01-01 20:42:58.742810","2025-01-01 20:42:58.742810"
"267","1216","Cookie","4715","Payment","2025-01-10 14:31:11.229196","2025-01-10 14:31:11.229196"
"268","2126","Cookie","1926","Payment","2025-01-21 19:55:36.124349","2025-01-21 19:55:36.124349"
"269","1885","Cookie","6427","Payment","2025-01-18 02:47:14.272216","2025-01-18 02:47:14.272216"
"270","1920","Cookie","4861","Payment","2025-01-23 06:37:19.300983","2025-01-23 06:37:19.300983"
"271","2673","Cookie","5076","Payment","2025-01-10 21:23:20.591664","2025-01-10 21:23:20.591664"
"272","453","Cookie","2500","Payment","2025-01-03 05:46:38.415961","2025-01-03 05:46:38.415961"
"273","1680","Cookie","4786","Payment","2025-01-23 07:15:36.886073","2025-01-23 07:15:36.886073"
"274","1167","Cookie","4539","Payment","2025-01-20 23:41:30.432640","2025-01-20 23:41:30.432640"
"275","653","Cookie","2445","Payment","2025-01-14 07:17:35.303666","2025-01-14 07:17:35.303666"
"276","2165","Cookie","3040","Payment","2025-01-06 12:09:50.100612","2025-01-06 12:09:50.100612"
