"id","start_id","start_vertex_type","end_id","end_vertex_type","available_since","inserted_at","schema_version"
"61","1091","CreditCard","1306","Payment","2025-01-17 01:58:47.081537","2025-01-17 01:58:47.081537","1"
"62","646","CreditCard","2954","Payment","2025-01-02 20:02:04.692572","2025-01-02 20:02:04.692572","1"
"63","156","CreditCard","3222","Payment","2025-01-16 23:22:49.295811","2025-01-16 23:22:49.295811","1"
"64","959","CreditCard","5570","Payment","2025-01-20 15:46:10.000740","2025-01-20 15:46:10.000740","1"
"65","625","CreditCard","6866","Payment","2025-01-12 13:44:56.091122","2025-01-12 13:44:56.091122","1"
"66","392","CreditCard","4344","Payment","2025-01-20 13:45:54.337852","2025-01-20 13:45:54.337852","1"
"67","1035","CreditCard","65","Payment","2025-01-17 11:27:37.867283","2025-01-17 11:27:37.867283","1"
"68","561","CreditCard","4934","Payment","2025-01-18 02:10:54.875526","2025-01-18 02:10:54.875526","1"
"69","885","CreditCard","622","Payment","2025-01-22 13:56:15.411276","2025-01-22 13:56:15.411276","1"
"70","354","CreditCard","749","Payment","2025-01-07 19:23:24.954369","2025-01-07 19:23:24.954369","1"
"71","738","CreditCard","2247","Payment","2025-01-19 02:01:20.581744","2025-01-19 02:01:20.581744","1"
"72","799","CreditCard","4665","Payment","2025-01-17 00:11:30.287853","2025-01-17 00:11:30.287853","1"
"73","894","CreditCard","3426","Payment","2025-01-13 18:15:55.016090","2025-01-13 18:15:55.016090","1"
"74","100","CreditCard","3004","Payment","2025-01-04 09:20:30.962360","2025-01-04 09:20:30.962360","1"
"75","384","CreditCard","5302","Payment","2025-01-14 01:37:12.979977","2025-01-14 01:37:12.979977","1"
"76","286","CreditCard","6927","Payment","2025-01-08 23:10:39.030407","2025-01-08 23:10:39.030407","1"
"77","841","CreditCard","396","Payment","2025-01-21 10:41:07.564434","2025-01-21 10:41:07.564434","1"
"78","1128","CreditCard","1708","Payment","2025-01-22 05:31:42.540808","2025-01-22 05:31:42.540808","1"
"79","1091","CreditCard","2150","Payment","2025-01-17 15:44:24.332258","2025-01-17 15:44:24.332258","1"
"80","861","CreditCard","4748","Payment","2025-01-21 05:36:57.964611","2025-01-21 05:36:57.964611","1"
"81","1043","CreditCard","6084","Payment","2025-01-03 15:38:29.757016","2025-01-03 15:38:29.757016","1"
"82","891","CreditCard","784","Payment","2025-01-09 14:11:44.300904","2025-01-09 14:11:44.300904","1"
"83","552","CreditCard","3655","Payment","2025-01-18 19:42:29.971623","2025-01-18 19:42:29.971623","1"
"84","1006","CreditCard","1169","Payment","2025-01-01 04:00:08.400213","2025-01-01 04:00:08.400213","1"
"85","301","CreditCard","3142","Payment","2025-01-02 19:36:50.209834","2025-01-02 19:36:50.209834","1"
"86","187","CreditCard","3690","Payment","2025-01-22 08:19:23.080534","2025-01-22 08:19:23.080534","1"
"87","1012","CreditCard","6037","Payment","2025-01-06 23:28:08.975022","2025-01-06 23:28:08.975022","1"
"88","451","CreditCard","1589","Payment","2025-01-23 05:03:40.523751","2025-01-23 05:03:40.523751","1"
"89","702","CreditCard","5044","Payment","2025-01-18 15:48:39.650776","2025-01-18 15:48:39.650776","1"
"90","399","CreditCard","117","Payment","2025-01-19 00:04:57.341131","2025-01-19 00:04:57.341131","1"
"91","149","CreditCard","797","Payment","2025-01-14 15:19:23.729738","2025-01-14 15:19:23.729738","1"
"92","654","CreditCard","5689","Payment","2025-01-04 12:26:36.223898","2025-01-04 12:26:36.223898","1"
"93","269","CreditCard","3452","Payment","2025-01-02 23:39:42.431892","2025-01-02 23:39:42.431892","1"
"94","486","CreditCard","1743","Payment","2025-01-01 10:12:43.522569","2025-01-01 10:12:43.522569","1"
"95","269","CreditCard","3934","Payment","2025-01-14 15:24:40.415991","2025-01-14 15:24:40.415991","1"
"96","463","CreditCard","4392","Payment","2025-01-19 21:50:57.619283","2025-01-19 21:50:57.619283","1"
"97","336","CreditCard","3723","Payment","2025-01-02 21:40:17.524713","2025-01-02 21:40:17.524713","1"
"98","948","CreditCard","3262","Payment","2025-01-16 05:20:50.743893","2025-01-16 05:20:50.743893","1"
"99","297","CreditCard","2945","Payment","2025-01-16 03:44:09.252198","2025-01-16 03:44:09.252198","1"
"100","582","CreditCard","5866","Payment","2025-01-15 20:55:30.885457","2025-01-15 20:55:30.885457","1"
"101","715","CreditCard","1937","Payment","2025-01-18 08:55:56.231929","2025-01-18 08:55:56.231929","1"
"102","1089","CreditCard","2351","Payment","2025-01-20 11:19:40.238905","2025-01-20 11:19:40.238905","1"
"103","196","CreditCard","2275","Payment","2025-01-03 10:51:27.315401","2025-01-03 10:51:27.315401","1"
"104","165","CreditCard","5693","Payment","2025-01-16 10:33:49.645387","2025-01-16 10:33:49.645387","1"
"105","195","CreditCard","4913","Payment","2025-01-14 13:30:14.451088","2025-01-14 13:30:14.451088","1"
"106","528","CreditCard","739","Payment","2025-01-07 20:47:02.706554","2025-01-07 20:47:02.706554","1"
"107","662","CreditCard","5027","Payment","2025-01-02 14:41:36.827942","2025-01-02 14:41:36.827942","1"
"108","1029","CreditCard","1684","Payment","2025-01-12 08:11:24.573770","2025-01-12 08:11:24.573770","1"
"109","235","CreditCard","4921","Payment","2025-01-05 08:09:31.633145","2025-01-05 08:09:31.633145","1"
"110","368","CreditCard","1845","Payment","2025-01-06 16:08:28.643191","2025-01-06 16:08:28.643191","1"
"111","863","CreditCard","2472","Payment","2025-01-19 22:31:17.926283","2025-01-19 22:31:17.926283","1"
"112","866","CreditCard","3477","Payment","2025-01-10 05:55:06.433085","2025-01-10 05:55:06.433085","1"
"113","1167","CreditCard","4127","Payment","2025-01-01 05:27:30.964945","2025-01-01 05:27:30.964945","1"
"114","994","CreditCard","1996","Payment","2025-01-17 18:37:35.982430","2025-01-17 18:37:35.982430","1"
"115","820","CreditCard","4436","Payment","2025-01-12 04:30:09.371712","2025-01-12 04:30:09.371712","1"
"116","4","CreditCard","6308","Payment","2025-01-21 16:47:56.357440","2025-01-21 16:47:56.357440","1"
"117","463","CreditCard","196","Payment","2025-01-21 20:41:11.267053","2025-01-21 20:41:11.267053","1"
"118","1053","CreditCard","5744","Payment","2025-01-18 11:24:19.773284","2025-01-18 11:24:19.773284","1"
"119","413","CreditCard","3507","Payment","2025-01-16 19:55:44.615244","2025-01-16 19:55:44.615244","1"
"120","589","CreditCard","6228","Payment","2025-01-20 10:07:20.535323","2025-01-20 10:07:20.535323","1"
"121","22","CreditCard","3104","Payment","2025-01-12 09:20:52.501244","2025-01-12 09:20:52.501244","1"
"122","836","CreditCard","1027","Payment","2025-01-03 06:41:48.317230","2025-01-03 06:41:48.317230","1"
"123","972","CreditCard","5121","Payment","2025-01-08 14:47:18.854425","2025-01-08 14:47:18.854425","1"
"124","31","CreditCard","5627","Payment","2025-01-19 04:36:50.633439","2025-01-19 04:36:50.633439","1"
"125","669","CreditCard","7","Payment","2025-01-02 14:11:03.943990","2025-01-02 14:11:03.943990","1"
"126","278","CreditCard","1071","Payment","2025-01-09 20:33:06.041619","2025-01-09 20:33:06.041619","1"
"127","1002","CreditCard","1641","Payment","2025-01-02 00:27:42.343270","2025-01-02 00:27:42.343270","1"
"128","3","CreditCard","6778","Payment","2025-01-02 00:54:40.216691","2025-01-02 00:54:40.216691","1"
"129","1194","CreditCard","982","Payment","2025-01-20 12:52:35.111469","2025-01-20 12:52:35.111469","1"
"130","175","CreditCard","5785","Payment","2025-01-08 00:24:02.349822","2025-01-08 00:24:02.349822","1"
"131","828","CreditCard","5799","Payment","2025-01-21 09:33:15.082139","2025-01-21 09:33:15.082139","1"
"132","1177","CreditCard","1715","Payment","2025-01-19 12:56:28.072513","2025-01-19 12:56:28.072513","1"
"133","1015","CreditCard","4440","Payment","2025-01-22 12:37:10.044734","2025-01-22 12:37:10.044734","1"
"134","1056","CreditCard","1750","Payment","2025-01-13 12:11:55.303121","2025-01-13 12:11:55.303121","1"
"135","514","CreditCard","2390","Payment","2025-01-13 20:36:18.351666","2025-01-13 20:36:18.351666","1"
"136","231","CreditCard","6891","Payment","2025-01-22 20:16:33.467780","2025-01-22 20:16:33.467780","1"
"137","83","CreditCard","5160","Payment","2025-01-01 19:12:15.131909","2025-01-01 19:12:15.131909","1"
"138","679","CreditCard","572","Payment","2025-01-10 11:19:21.497133","2025-01-10 11:19:21.497133","1"
"139","870","CreditCard","1808","Payment","2025-01-10 07:23:56.541592","2025-01-10 07:23:56.541592","1"
"140","792","CreditCard","4851","Payment","2025-01-05 01:39:47.957847","2025-01-05 01:39:47.957847","1"
"141","639","CreditCard","4837","Payment","2025-01-16 12:50:05.548521","2025-01-16 12:50:05.548521","1"
"142","467","CreditCard","4251","Payment","2025-01-11 04:51:25.879048","2025-01-11 04:51:25.879048","1"
"143","179","CreditCard","4610","Payment","2025-01-08 15:03:54.327793","2025-01-08 15:03:54.327793","1"
"144","931","CreditCard","415","Payment","2025-01-20 23:07:10.269028","2025-01-20 23:07:10.269028","1"
"145","539","CreditCard","4120","Payment","2025-01-10 17:06:43.560620","2025-01-10 17:06:43.560620","1"
"146","531","CreditCard","2548","Payment","2025-01-22 14:33:36.846939","2025-01-22 14:33:36.846939","1"
"147","174","CreditCard","3934","Payment","2025-01-07 03:05:53.088423","2025-01-07 03:05:53.088423","1"
"148","578","CreditCard","2466","Payment","2025-01-07 06:56:06.690892","2025-01-07 06:56:06.690892","1"
"149","1043","CreditCard","6464","Payment","2025-01-16 05:32:31.593938","2025-01-16 05:32:31.593938","1"
"150","168","CreditCard","4115","Payment","2025-01-12 12:53:09.874637","2025-01-12 12:53:09.874637","1"
"151","448","CreditCard","2670","Payment","2025-01-03 13:37:56.003982","2025-01-03 13:37:56.003982","1"
"152","423","CreditCard","2106","Payment","2025-01-06 11:11:56.101320","2025-01-06 11:11:56.101320","1"
"153","29","CreditCard","4972","Payment","2025-01-15 14:28:36.884647","2025-01-15 14:28:36.884647","1"
"154","634","CreditCard","2828","Payment","2025-01-20 01:19:46.821177","2025-01-20 01:19:46.821177","1"
"155","860","CreditCard","3140","Payment","2025-01-21 18:20:09.286998","2025-01-21 18:20:09.286998","1"
"156","822","CreditCard","6119","Payment","2025-01-02 06:24:11.984179","2025-01-02 06:24:11.984179","1"
"157","598","CreditCard","2742","Payment","2025-01-03 04:41:16.238186","2025-01-03 04:41:16.238186","1"
"158","1110","CreditCard","3440","Payment","2025-01-23 11:28:53.711655","2025-01-23 11:28:53.711655","1"
"159","1027","CreditCard","1730","Payment","2025-01-21 21:59:17.210212","2025-01-21 21:59:17.210212","1"
"160","353","CreditCard","6943","Payment","2025-01-21 12:05:32.180139","2025-01-21 12:05:32.180139","1"
"161","963","CreditCard","3369","Payment","2025-01-17 16:45:19.928227","2025-01-17 16:45:19.928227","1"
"162","1193","CreditCard","1070","Payment","2025-01-05 15:09:54.977697","2025-01-05 15:09:54.977697","1"
"163","1158","CreditCard","6457","Payment","2025-01-03 23:24:50.894725","2025-01-03 23:24:50.894725","1"
"164","595","CreditCard","2761","Payment","2025-01-13 07:27:05.574567","2025-01-13 07:27:05.574567","1"
"165","296","CreditCard","4471","Payment","2025-01-06 13:23:37.694122","2025-01-06 13:23:37.694122","1"
"166","940","CreditCard","2591","Payment","2025-01-18 00:19:18.401033","2025-01-18 00:19:18.401033","1"
"167","892","CreditCard","2932","Payment","2025-01-03 10:50:56.173404","2025-01-03 10:50:56.173404","1"
"168","322","CreditCard","1365","Payment","2025-01-04 04:42:13.598176","2025-01-04 04:42:13.598176","1"
"169","856","CreditCard","2007","Payment","2025-01-19 19:52:20.584891","2025-01-19 19:52:20.584891","1"
"170","89","CreditCard","6746","Payment","2025-01-03 05:18:08.998493","2025-01-03 05:18:08.998493","1"
"171","4","CreditCard","1391","Payment","2025-01-11 03:46:17.070205","2025-01-11 03:46:17.070205","1"
"172","182","CreditCard","3233","Payment","2025-01-10 11:13:19.621619","2025-01-10 11:13:19.621619","1"
"173","1019","CreditCard","4952","Payment","2025-01-20 20:20:52.645220","2025-01-20 20:20:52.645220","1"
"174","817","CreditCard","5515","Payment","2025-01-11 14:28:06.026645","2025-01-11 14:28:06.026645","1"
"175","406","CreditCard","4489","Payment","2025-01-07 05:30:10.220652","2025-01-07 05:30:10.220652","1"
"176","685","CreditCard","2924","Payment","2025-01-04 21:22:48.931634","2025-01-04 21:22:48.931634","1"
"177","39","CreditCard","3720","Payment","2025-01-18 15:34:37.154852","2025-01-18 15:34:37.154852","1"
"178","944","CreditCard","3115","Payment","2025-01-23 07:29:25.938760","2025-01-23 07:29:25.938760","1"
"179","770","CreditCard","6455","Payment","2025-01-07 00:03:44.941961","2025-01-07 00:03:44.941961","1"
"180","8","CreditCard","5118","Payment","2025-01-06 01:52:33.653005","2025-01-06 01:52:33.653005","1"
"181","784","CreditCard","3900","Payment","2025-01-10 00:00:19.994888","2025-01-10 00:00:19.994888","1"
"182","1099","CreditCard","3542","Payment","2025-01-04 01:07:13.029857","2025-01-04 01:07:13.029857","1"
"183","1074","CreditCard","1003","Payment","2025-01-14 01:54:14.211109","2025-01-14 01:54:14.211109","1"
"184","1083","CreditCard","989","Payment","2025-01-06 16:19:31.518712","2025-01-06 16:19:31.518712","1"
"185","1199","CreditCard","140","Payment","2025-01-01 13:53:18.002438","2025-01-01 13:53:18.002438","1"
"186","1003","CreditCard","4852","Payment","2025-01-08 02:41:44.295112","2025-01-08 02:41:44.295112","1"
"187","233","CreditCard","1631","Payment","2025-01-09 21:03:53.917163","2025-01-09 21:03:53.917163","1"
"188","1016","CreditCard","3094","Payment","2025-01-17 16:51:29.485453","2025-01-17 16:51:29.485453","1"
"189","785","CreditCard","3564","Payment","2025-01-21 18:46:46.070399","2025-01-21 18:46:46.070399","1"
"190","88","CreditCard","3662","Payment","2025-01-08 22:00:32.919981","2025-01-08 22:00:32.919981","1"
"191","314","CreditCard","376","Payment","2025-01-15 00:18:49.396982","2025-01-15 00:18:49.396982","1"
"192","760","CreditCard","2507","Payment","2025-01-19 15:41:15.546537","2025-01-19 15:41:15.546537","1"
"193","543","CreditCard","1863","Payment","2025-01-07 07:58:18.368737","2025-01-07 07:58:18.368737","1"
"194","671","CreditCard","2435","Payment","2025-01-01 07:57:58.513075","2025-01-01 07:57:58.513075","1"
"195","1001","CreditCard","2643","Payment","2025-01-19 06:16:10.385789","2025-01-19 06:16:10.385789","1"
"196","659","CreditCard","189","Payment","2025-01-18 20:14:59.633404","2025-01-18 20:14:59.633404","1"
"197","504","CreditCard","6005","Payment","2025-01-22 00:39:35.709724","2025-01-22 00:39:35.709724","1"
"198","438","CreditCard","5383","Payment","2025-01-19 03:37:17.059383","2025-01-19 03:37:17.059383","1"
"199","613","CreditCard","2056","Payment","2025-01-16 14:38:43.111381","2025-01-16 14:38:43.111381","1"
"200","614","CreditCard","1610","Payment","2025-01-12 01:03:20.091881","2025-01-12 01:03:20.091881","1"
"201","382","CreditCard","5859","Payment","2025-01-15 11:13:56.015818","2025-01-15 11:13:56.015818","1"
"202","297","CreditCard","5690","Payment","2025-01-21 05:45:47.130469","2025-01-21 05:45:47.130469","1"
"203","1198","CreditCard","3810","Payment","2025-01-16 21:28:28.384135","2025-01-16 21:28:28.384135","1"
"204","124","CreditCard","2110","Payment","2025-01-22 13:28:42.348058","2025-01-22 13:28:42.348058","1"
"205","334","CreditCard","1249","Payment","2025-01-04 07:34:21.495657","2025-01-04 07:34:21.495657","1"
"206","817","CreditCard","5064","Payment","2025-01-04 07:28:55.561822","2025-01-04 07:28:55.561822","1"
"207","1100","CreditCard","13","Payment","2025-01-23 08:01:57.478608","2025-01-23 08:01:57.478608","1"
"208","752","CreditCard","4452","Payment","2025-01-19 07:01:49.780546","2025-01-19 07:01:49.780546","1"
"209","794","CreditCard","1483","Payment","2025-01-09 00:16:27.742068","2025-01-09 00:16:27.742068","1"
"210","1167","CreditCard","2532","Payment","2025-01-07 11:50:56.833994","2025-01-07 11:50:56.833994","1"
"211","436","CreditCard","4122","Payment","2025-01-04 04:08:10.476229","2025-01-04 04:08:10.476229","1"
"212","267","CreditCard","2881","Payment","2025-01-07 05:56:17.627804","2025-01-07 05:56:17.627804","1"
"213","380","CreditCard","2043","Payment","2025-01-07 05:49:03.745920","2025-01-07 05:49:03.745920","1"
"214","1099","CreditCard","4657","Payment","2025-01-06 19:05:09.247721","2025-01-06 19:05:09.247721","1"
"215","1100","CreditCard","5851","Payment","2025-01-07 03:51:14.468094","2025-01-07 03:51:14.468094","1"
"216","1136","CreditCard","3462","Payment","2025-01-09 22:46:35.336650","2025-01-09 22:46:35.336650","1"
"217","282","CreditCard","2996","Payment","2025-01-03 08:53:54.101568","2025-01-03 08:53:54.101568","1"
"218","947","CreditCard","5641","Payment","2025-01-20 21:28:34.826494","2025-01-20 21:28:34.826494","1"
"219","639","CreditCard","1422","Payment","2025-01-06 01:34:25.968448","2025-01-06 01:34:25.968448","1"
"220","394","CreditCard","3236","Payment","2025-01-21 06:28:14.201605","2025-01-21 06:28:14.201605","1"
"221","62","CreditCard","6151","Payment","2025-01-13 02:17:05.532377","2025-01-13 02:17:05.532377","1"
"222","674","CreditCard","6029","Payment","2025-01-07 20:08:33.662058","2025-01-07 20:08:33.662058","1"
"223","19","CreditCard","2377","Payment","2025-01-09 08:06:34.870236","2025-01-09 08:06:34.870236","1"
"224","1020","CreditCard","3703","Payment","2025-01-14 09:32:14.673640","2025-01-14 09:32:14.673640","1"
"225","18","CreditCard","6161","Payment","2025-01-22 04:51:29.794085","2025-01-22 04:51:29.794085","1"
"226","409","CreditCard","5579","Payment","2025-01-23 05:25:58.791461","2025-01-23 05:25:58.791461","1"
"227","668","CreditCard","3461","Payment","2025-01-05 00:58:57.784911","2025-01-05 00:58:57.784911","1"
"228","1089","CreditCard","1099","Payment","2025-01-18 02:09:35.254565","2025-01-18 02:09:35.254565","1"
"229","1130","CreditCard","5170","Payment","2025-01-02 20:02:00.038054","2025-01-02 20:02:00.038054","1"
"230","914","CreditCard","76","Payment","2025-01-15 02:08:22.772427","2025-01-15 02:08:22.772427","1"
"231","422","CreditCard","1642","Payment","2025-01-16 21:01:01.804883","2025-01-16 21:01:01.804883","1"
"232","213","CreditCard","1340","Payment","2025-01-19 06:55:32.538512","2025-01-19 06:55:32.538512","1"
"233","284","CreditCard","6933","Payment","2025-01-23 10:42:35.251950","2025-01-23 10:42:35.251950","1"
"234","648","CreditCard","947","Payment","2025-01-15 16:38:43.196550","2025-01-15 16:38:43.196550","1"
"235","375","CreditCard","5730","Payment","2025-01-13 23:16:12.458638","2025-01-13 23:16:12.458638","1"
"236","643","CreditCard","2234","Payment","2025-01-05 15:11:58.650521","2025-01-05 15:11:58.650521","1"
"237","978","CreditCard","5531","Payment","2025-01-01 12:41:53.665219","2025-01-01 12:41:53.665219","1"
"238","1124","CreditCard","2468","Payment","2025-01-23 12:04:27.675919","2025-01-23 12:04:27.675919","1"
"239","831","CreditCard","888","Payment","2025-01-12 16:40:55.917900","2025-01-12 16:40:55.917900","1"
"240","266","CreditCard","2468","Payment","2025-01-19 06:38:33.614907","2025-01-19 06:38:33.614907","1"
"241","260","CreditCard","456","Payment","2025-01-05 12:57:06.145778","2025-01-05 12:57:06.145778","1"
"242","1030","CreditCard","3316","Payment","2025-01-22 23:58:17.251276","2025-01-22 23:58:17.251276","1"
"243","907","CreditCard","1578","Payment","2025-01-23 07:50:45.492418","2025-01-23 07:50:45.492418","1"
"244","686","CreditCard","6336","Payment","2025-01-13 06:53:30.255432","2025-01-13 06:53:30.255432","1"
"245","646","CreditCard","5909","Payment","2025-01-18 00:28:53.025766","2025-01-18 00:28:53.025766","1"
"246","660","CreditCard","2267","Payment","2025-01-10 16:14:27.713223","2025-01-10 16:14:27.713223","1"
"247","290","CreditCard","4637","Payment","2025-01-03 16:01:29.187528","2025-01-03 16:01:29.187528","1"
"248","100","CreditCard","5699","Payment","2025-01-19 01:26:48.279423","2025-01-19 01:26:48.279423","1"
"249","734","CreditCard","2252","Payment","2025-01-02 16:48:41.381430","2025-01-02 16:48:41.381430","1"
"250","128","CreditCard","1287","Payment","2025-01-19 05:05:11.119952","2025-01-19 05:05:11.119952","1"
"251","708","CreditCard","1044","Payment","2025-01-16 14:13:21.780360","2025-01-16 14:13:21.780360","1"
"252","172","CreditCard","3909","Payment","2025-01-21 06:17:03.373742","2025-01-21 06:17:03.373742","1"
"253","2","CreditCard","6423","Payment","2025-01-17 21:41:16.616609","2025-01-17 21:41:16.616609","1"
"254","361","CreditCard","993","Payment","2025-01-04 09:15:15.025043","2025-01-04 09:15:15.025043","1"
"255","679","CreditCard","4011","Payment","2025-01-10 10:31:01.330781","2025-01-10 10:31:01.330781","1"
"256","1121","CreditCard","3243","Payment","2025-01-15 10:15:30.877298","2025-01-15 10:15:30.877298","1"
"257","1059","CreditCard","6691","Payment","2025-01-11 23:21:45.562270","2025-01-11 23:21:45.562270","1"
"258","280","CreditCard","4463","Payment","2025-01-21 20:49:34.179801","2025-01-21 20:49:34.179801","1"
"259","689","CreditCard","3283","Payment","2025-01-22 18:43:19.484572","2025-01-22 18:43:19.484572","1"
"260","610","CreditCard","4573","Payment","2025-01-05 23:42:34.638215","2025-01-05 23:42:34.638215","1"
"261","254","CreditCard","2512","Payment","2025-01-10 18:50:55.436527","2025-01-10 18:50:55.436527","1"
"262","169","CreditCard","6503","Payment","2025-01-18 07:16:48.783503","2025-01-18 07:16:48.783503","1"
